Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_3387	s_1123 + s_3374  -> s_0868 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3388	s_1126 + s_3358  -> s_0871 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3389	s_1126 + s_3362  -> s_0871 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3390	s_1126 + s_3364  -> s_0871 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3391	s_1126 + s_3366  -> s_0871 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3392	s_1126 + s_3368  -> s_0871 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3393	s_1126 + s_3370  -> s_0871 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3394	s_1126 + s_3372  -> s_0871 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3395	s_1126 + s_3374  -> s_0871 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3396	s_1135 + s_3358  -> s_0880 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3397	s_1135 + s_3362  -> s_0880 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3398	s_1135 + s_3364  -> s_0880 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3399	s_1135 + s_3366  -> s_0880 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3400	s_1135 + s_3368  -> s_0880 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3401	s_1135 + s_3370  -> s_0880 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3402	s_1135 + s_3372  -> s_0880 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3403	s_1135 + s_3374  -> s_0880 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3404	s_1138 + s_3358  -> s_0883 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3405	s_1138 + s_3362  -> s_0883 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3406	s_1138 + s_3364  -> s_0883 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3407	s_1138 + s_3366  -> s_0883 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3408	s_1138 + s_3368  -> s_0883 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3409	s_1138 + s_3370  -> s_0883 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3410	s_1138 + s_3372  -> s_0883 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3411	s_1138 + s_3374  -> s_0883 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3412	s_1141 + s_3358  -> s_0886 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3413	s_1141 + s_3362  -> s_0886 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3414	s_1141 + s_3364  -> s_0886 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3415	s_1141 + s_3366  -> s_0886 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3416	s_1141 + s_3368  -> s_0886 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3417	s_1141 + s_3370  -> s_0886 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3418	s_1141 + s_3372  -> s_0886 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3419	s_1141 + s_3374  -> s_0886 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3420	s_1144 + s_3358  -> s_0889 + s_2996 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3421	s_1144 + s_3362  -> s_0889 + s_3000 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3422	s_1144 + s_3364  -> s_0889 + s_3004 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3423	s_1144 + s_3366  -> s_0889 + s_3008 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3424	s_1144 + s_3368  -> s_0889 + s_2998 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3425	s_1144 + s_3370  -> s_0889 + s_3002 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3426	s_1144 + s_3372  -> s_0889 + s_3006 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3427	s_1144 + s_3374  -> s_0889 + s_3010 	Hanpo2_16571	  0.00	1000.00	  0.00
r_3428	s_0476 + s_3358  -> s_0895 + s_2996 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3429	s_0476 + s_3362  -> s_0895 + s_3000 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3430	s_0476 + s_3364  -> s_0895 + s_3004 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3431	s_0476 + s_3366  -> s_0895 + s_3008 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3432	s_0476 + s_3368  -> s_0895 + s_2998 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3433	s_0476 + s_3370  -> s_0895 + s_3002 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3434	s_0476 + s_3372  -> s_0895 + s_3006 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3435	s_0476 + s_3374  -> s_0895 + s_3010 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
r_3436	s_0479 + s_3358  -> s_0898 + s_2996 	( Hanpo2_16688 and Hanpo2_16414 ) or Hanpo2_16571 or Hanpo2_41957	  0.00	1000.00	  0.00
